"CustomerID","Recency","Frequency","Monetary","R_score","F_score","M_score","RFM_Score","Segment"
13038,85,3,908.46,2,3,3,"233","Others"
13040,13,2,676.99,5,2,3,"523","New Customers"
13043,258,2,471.57,1,2,3,"123","Lost"
13044,296,1,560.47,1,1,3,"113","Lost"
13045,104,1,305.28,2,1,2,"212","Lost"
13046,35,2,629.31,4,2,3,"423","New Customers"
13047,36,18,3079.1,3,5,5,"355","Loyal Customers"
13048,19,5,1805.91,4,4,4,"444","Champions"
13049,69,2,656.68,3,2,3,"323","Others"
13050,14,28,5684.61,5,5,5,"555","Champions"
13052,217,1,348.15,1,1,2,"112","Lost"
13055,69,4,1201.96,3,4,4,"344","Loyal Customers"
13058,29,3,271.4,4,3,2,"432","Loyal Customers"
13059,254,1,183.4,1,1,1,"111","Lost"
13060,258,1,307.53,1,1,2,"112","Lost"
13061,77,1,248.61,2,1,2,"212","Lost"
13062,196,1,346.98,1,1,2,"112","Lost"
13064,17,4,1119.49,4,4,4,"444","Champions"
13065,378,1,205.86,1,1,1,"111","Lost"
13066,29,3,430.9,4,3,2,"432","Loyal Customers"
13067,87,1,115.46,2,1,1,"211","Lost"
13068,15,2,344,5,2,2,"522","New Customers"
13069,5,27,3717.82,5,5,5,"555","Champions"
13070,197,1,228.8,1,1,1,"111","Lost"
13072,271,1,177.15,1,1,1,"111","Lost"
13075,134,1,919.61,2,1,4,"214","Lost"
13077,6,4,729.27,5,4,3,"543","Loyal Customers"
13078,6,43,12432.28,5,5,5,"555","Champions"
13079,9,5,220.1,5,4,1,"541","Loyal Customers"
13080,184,1,58.08,1,1,1,"111","Lost"
13081,6,21,27964.48,5,5,5,"555","Champions"
13082,131,10,3595.48,2,5,5,"255","At Risk"
13083,9,2,303.75,5,2,2,"522","New Customers"
13085,162,3,272.38,2,3,2,"232","Others"
13089,7,118,57385.88,5,5,5,"555","Champions"
13090,13,18,8689.39,5,5,5,"555","Champions"
13091,26,2,319.82,4,2,2,"422","New Customers"
13092,75,6,459.83,3,4,2,"342","Loyal Customers"
13093,272,13,7741.47,1,5,5,"155","At Risk"
13094,26,16,1708.86,4,5,4,"454","Champions"
13095,75,1,74.4,3,1,1,"311","Others"
13097,37,14,5893.32,3,5,5,"355","Loyal Customers"
13098,6,41,28658.88,5,5,5,"555","Champions"
13099,104,1,207.36,2,1,1,"211","Lost"
13101,239,1,101.19,1,1,1,"111","Lost"
13102,6,27,6336.29,5,5,5,"555","Champions"
13103,44,1,243.94,3,1,2,"312","Others"
13104,8,6,1098.48,5,4,4,"544","Champions"
13106,133,2,59.5,2,2,1,"221","Lost"
13107,49,5,1524.07,3,4,4,"344","Loyal Customers"
13108,377,1,350.06,1,1,2,"112","Lost"
13109,7,5,766.84,5,4,3,"543","Loyal Customers"
13110,36,8,1452.87,3,5,4,"354","Loyal Customers"
13113,5,40,10510,5,5,5,"555","Champions"
13115,13,14,2205.63,5,5,5,"555","Champions"
13116,122,2,485.19,2,2,3,"223","Lost"
13117,26,8,984.91,4,5,4,"454","Champions"
13118,24,7,1125,4,4,4,"444","Champions"
13120,243,1,30.6,1,1,1,"111","Lost"
13121,274,2,254.73,1,2,2,"122","Lost"
13122,99,2,922.39,2,2,4,"224","Lost"
13124,94,3,3866.33,2,3,5,"235","Others"
13126,9,10,2056.29,5,5,5,"555","Champions"
13127,82,1,259.17,2,1,2,"212","Lost"
13130,99,1,64,2,1,1,"211","Lost"
13131,28,4,1039.3,4,4,4,"444","Champions"
13132,266,1,77.3,1,1,1,"111","Lost"
13133,278,2,109.8,1,2,1,"121","Lost"
13134,77,7,1740.63,2,5,4,"254","At Risk"
13135,201,1,3096,1,1,5,"115","Lost"
13136,55,11,2545.38,3,5,5,"355","Loyal Customers"
13137,15,9,3605.08,5,5,5,"555","Champions"
13138,27,6,962.39,4,4,4,"444","Champions"
13139,21,8,5055.79,4,5,5,"455","Champions"
13140,113,3,423.72,2,3,2,"232","Others"
13141,89,6,2385.8,2,4,5,"245","At Risk"
13142,24,1,307.09,4,1,2,"412","New Customers"
13144,337,1,110.95,1,1,1,"111","Lost"
13145,44,5,614.77,3,4,3,"343","Loyal Customers"
13146,31,1,228.91,4,1,1,"411","New Customers"
13147,15,4,712.8,5,4,3,"543","Loyal Customers"
13148,34,17,3348.48,4,5,5,"455","Champions"
13149,19,4,1676.06,4,4,4,"444","Champions"
13151,208,2,1250.37,1,2,4,"124","Lost"
13153,10,1,486.22,5,1,3,"513","New Customers"
13154,149,1,-611.86,2,1,1,"211","Lost"
13155,38,4,971.76,3,4,4,"344","Loyal Customers"
13157,54,5,1721.57,3,4,4,"344","Loyal Customers"
13158,99,4,1201.06,2,4,4,"244","At Risk"
13159,13,5,1379.75,5,4,4,"544","Champions"
13160,27,1,91.8,4,1,1,"411","New Customers"
13161,318,1,112.75,1,1,1,"111","Lost"
13162,127,5,1644.99,2,4,4,"244","At Risk"
13165,51,2,1021.48,3,2,4,"324","Others"
13166,287,2,414.7,1,2,2,"122","Lost"
13167,23,4,791.33,4,4,3,"443","Loyal Customers"
13168,41,5,1310.14,3,4,4,"344","Loyal Customers"
13169,68,2,712.88,3,2,3,"323","Others"
13170,31,1,116.01,4,1,1,"411","New Customers"
13171,13,5,426.81,5,4,2,"542","Loyal Customers"
13173,9,2,353.65,5,2,2,"522","New Customers"
13174,21,3,2817.03,4,3,5,"435","Loyal Customers"
13176,51,1,492.84,3,1,3,"313","Others"
13177,69,1,282.45,3,1,2,"312","Others"
13178,31,11,5725.47,4,5,5,"455","Champions"
13182,50,1,121.18,3,1,1,"311","Others"
13183,12,9,3957.78,5,5,5,"555","Champions"
13184,19,12,1648.79,4,5,4,"454","Champions"
13185,272,1,71.4,1,1,1,"111","Lost"
13186,44,5,1539.69,3,4,4,"344","Loyal Customers"
13187,342,1,236.02,1,1,2,"112","Lost"
13188,16,1,114.6,4,1,1,"411","New Customers"
13189,23,2,260.68,4,2,2,"422","New Customers"
13192,100,2,911.94,2,2,4,"224","Lost"
13193,66,1,117.88,3,1,1,"311","Others"
13194,140,1,60.7,2,1,1,"211","Lost"
13196,16,4,1797.78,4,4,4,"444","Champions"
13198,15,8,3384.09,5,5,5,"555","Champions"
13199,8,39,9803.96,5,5,5,"555","Champions"
13200,24,4,870.09,4,4,3,"443","Loyal Customers"
13203,14,4,869.46,5,4,3,"543","Loyal Customers"
13207,20,2,250.26,4,2,2,"422","New Customers"
13208,63,7,1205.9,3,5,4,"354","Loyal Customers"
13209,35,11,5820.16,4,5,5,"455","Champions"
13210,98,1,353.48,2,1,2,"212","Lost"
13211,15,3,1197.42,5,3,4,"534","Loyal Customers"
13212,14,4,780.58,5,4,3,"543","Loyal Customers"
13213,61,6,1518.43,3,4,4,"344","Loyal Customers"
13216,272,1,333.74,1,1,2,"112","Lost"
13217,127,5,133.62,2,4,1,"241","At Risk"
13218,132,1,62.64,2,1,1,"211","Lost"
13220,83,4,819.29,2,4,3,"243","At Risk"
13221,245,2,847.41,1,2,3,"123","Lost"
13223,205,2,163.2,1,2,1,"121","Lost"
13224,65,3,2150.85,3,3,5,"335","Loyal Customers"
13225,8,8,6083.04,5,5,5,"555","Champions"
13226,278,1,108.21,1,1,1,"111","Lost"
13227,206,1,257.7,1,1,2,"112","Lost"
13228,86,1,358,2,1,2,"212","Lost"
13229,230,1,160.95,1,1,1,"111","Lost"
13230,9,15,2763.41,5,5,5,"555","Champions"
13232,17,7,1357.6,4,5,4,"454","Champions"
13233,79,2,605.12,2,2,3,"223","Lost"
13235,216,2,101.17,1,2,1,"121","Lost"
13236,29,3,727.27,4,3,3,"433","Loyal Customers"
13238,16,5,680.83,4,4,3,"443","Loyal Customers"
13239,266,1,329.56,1,1,2,"112","Lost"
13240,101,4,663.65,2,4,3,"243","At Risk"
13242,117,3,270.4,2,3,2,"232","Others"
13243,208,1,600.07,1,1,3,"113","Lost"
13244,97,1,121.74,2,1,1,"211","Lost"
13245,55,1,430.5,3,1,2,"312","Others"
13246,23,7,1922.1,4,5,4,"454","Champions"
13247,22,4,501.12,4,4,3,"443","Loyal Customers"
13248,129,2,465.68,2,2,3,"223","Lost"
13249,97,3,711.41,2,3,3,"233","Others"
13253,161,2,1030.4,2,2,4,"224","Lost"
13255,8,3,390.66,5,3,2,"532","Loyal Customers"
13256,19,1,0,4,1,1,"411","New Customers"
13258,16,3,698.58,4,3,3,"433","Loyal Customers"
13259,66,1,292.32,3,1,2,"312","Others"
13260,66,1,557.62,3,1,3,"313","Others"
13261,273,2,944.1,1,2,4,"124","Lost"
13262,268,1,200.29,1,1,1,"111","Lost"
13263,6,35,7454.07,5,5,5,"555","Champions"
13265,58,5,2107.66,3,4,5,"345","Loyal Customers"
13266,16,19,3717.67,4,5,5,"455","Champions"
13267,7,27,4404.44,5,5,5,"555","Champions"
13268,22,15,3167.64,4,5,5,"455","Champions"
13269,6,17,5315.92,5,5,5,"555","Champions"
13270,371,1,590,1,1,3,"113","Lost"
13271,42,2,178.26,3,2,1,"321","Others"
13272,36,2,276.56,3,2,2,"322","Others"
13273,118,1,138.98,2,1,1,"211","Lost"
13276,68,2,590.93,3,2,3,"323","Others"
13277,20,4,258.4,4,4,2,"442","Loyal Customers"
13278,45,1,542.73,3,1,3,"313","Others"
13279,69,2,126.3,3,2,1,"321","Others"
13280,127,3,814.86,2,3,3,"233","Others"
13282,23,6,1047.84,4,4,4,"444","Champions"
13283,64,2,93.66,3,2,1,"321","Others"
13284,327,2,196.15,1,2,1,"121","Lost"
13285,28,4,2709.12,4,4,5,"445","Champions"
13291,160,1,361.11,2,1,2,"212","Lost"
13292,43,2,578.94,3,2,3,"323","Others"
13294,194,2,873.74,1,2,3,"123","Lost"
13295,364,2,197.95,1,2,1,"121","Lost"
13296,142,1,87.4,2,1,1,"211","Lost"
13297,12,4,2089.85,5,4,5,"545","Champions"
13298,6,1,360,5,1,2,"512","New Customers"
13299,273,1,142.5,1,1,1,"111","Lost"
13300,169,2,365.29,2,2,2,"222","Lost"
13301,108,4,618.09,2,4,3,"243","At Risk"
13302,160,1,63.75,2,1,1,"211","Lost"
13304,356,1,300.42,1,1,2,"112","Lost"
13305,9,10,2000.86,5,5,4,"554","Champions"
13307,125,1,15,2,1,1,"211","Lost"
13308,27,4,1367.61,4,4,4,"444","Champions"
13309,12,5,1456.79,5,4,4,"544","Champions"
13310,13,6,1083.63,5,4,4,"544","Champions"
13311,9,2,598.57,5,2,3,"523","New Customers"
13313,27,5,1555.32,4,4,4,"444","Champions"
13314,6,4,578.66,5,4,3,"543","Loyal Customers"
13316,42,5,5815.49,3,4,5,"345","Loyal Customers"
13317,69,9,2140.07,3,5,5,"355","Loyal Customers"
13318,6,3,640.76,5,3,3,"533","Loyal Customers"
13319,10,36,10664.34,5,5,5,"555","Champions"
13320,75,6,1491.7,3,4,4,"344","Loyal Customers"
13321,77,2,567.36,2,2,3,"223","Lost"
13322,22,1,199.48,4,1,1,"411","New Customers"
13323,8,5,787.85,5,4,3,"543","Loyal Customers"
13324,37,12,7072.8,3,5,5,"355","Loyal Customers"
13325,86,1,675.3,2,1,3,"213","Lost"
13327,43,9,3617.57,3,5,5,"355","Loyal Customers"
13328,321,1,1308.48,1,1,4,"114","Lost"
13329,36,4,740.4,3,4,3,"343","Loyal Customers"
13330,97,3,1140.93,2,3,4,"234","Others"
13332,19,1,350.9,4,1,2,"412","New Customers"
13334,87,3,3536.82,2,3,5,"235","Others"
13336,82,1,795.12,2,1,3,"213","Lost"
13338,159,3,431.82,2,3,2,"232","Others"
13339,205,1,860.12,1,1,3,"113","Lost"
13340,50,7,10736.48,3,5,5,"355","Loyal Customers"
13341,265,1,775.85,1,1,3,"113","Lost"
13343,177,2,303.93,2,2,2,"222","Lost"
13344,72,3,2543.72,3,3,5,"335","Loyal Customers"
13345,281,2,377.6,1,2,2,"122","Lost"
13347,75,1,341.36,3,1,2,"312","Others"
13348,69,1,233.76,3,1,1,"311","Others"
13349,15,1,247.32,5,1,2,"512","New Customers"
13350,21,3,910.72,4,3,4,"434","Loyal Customers"
13351,71,1,373.94,3,1,2,"312","Others"
13352,12,2,389.28,5,2,2,"522","New Customers"
13354,76,1,743.53,2,1,3,"213","Lost"
13355,127,1,674.7,2,1,3,"213","Lost"
13356,85,1,768.24,2,1,3,"213","Lost"
13357,262,1,609.95,1,1,3,"113","Lost"
13358,273,1,439.03,1,1,2,"112","Lost"
13359,64,2,431.26,3,2,2,"322","Others"
13362,8,5,3085.49,5,4,5,"545","Champions"
13363,22,2,992.5,4,2,4,"424","New Customers"
13364,71,2,0,3,2,1,"321","Others"
13365,13,3,2191.22,5,3,5,"535","Loyal Customers"
13366,55,1,56.16,3,1,1,"311","Others"
13368,261,2,623.4,1,2,3,"123","Lost"
13369,359,2,263.75,1,2,2,"122","Lost"
13370,371,2,721.32,1,2,3,"123","Lost"
13372,94,1,378.64,2,1,2,"212","Lost"
13373,65,3,3312.25,3,3,5,"335","Loyal Customers"
13375,86,2,772.9,2,2,3,"223","Lost"
13376,104,3,1019.76,2,3,4,"234","Others"
13379,31,3,572.56,4,3,3,"433","Loyal Customers"
13381,26,7,3626.81,4,5,5,"455","Champions"
13382,285,1,222.99,1,1,1,"111","Lost"
13384,35,9,4122.28,4,5,5,"455","Champions"
13385,334,1,534.57,1,1,3,"113","Lost"
13388,126,3,627.15,2,3,3,"233","Others"
13389,16,3,797.96,4,3,3,"433","Loyal Customers"
13390,79,1,544.08,2,1,3,"213","Lost"
13391,208,1,59.8,1,1,1,"111","Lost"
13394,6,10,2312.8,5,5,5,"555","Champions"
13395,190,1,307.72,1,1,2,"112","Lost"
13396,26,4,1325.29,4,4,4,"444","Champions"
13397,77,6,1539.18,2,4,4,"244","At Risk"
13398,197,1,457.34,1,1,2,"112","Lost"
13402,132,2,621.23,2,2,3,"223","Lost"
13403,22,1,75,4,1,1,"411","New Customers"
13404,6,2,252.49,5,2,2,"522","New Customers"
13405,79,3,572.451,2,3,3,"233","Others"
13408,6,81,27487.41,5,5,5,"555","Champions"
13410,13,7,988.91,5,5,4,"554","Champions"
13411,112,1,213.55,2,1,1,"211","Lost"
13414,138,3,1390.5,2,3,4,"234","Others"
13416,48,2,712.5,3,2,3,"323","Others"
13417,9,2,640.83,5,2,3,"523","New Customers"
13418,16,23,5845.44,4,5,5,"455","Champions"
13419,68,1,221.06,3,1,1,"311","Others"
13420,139,4,140.35,2,4,1,"241","At Risk"
13421,45,3,1848.98,3,3,4,"334","Loyal Customers"
13422,56,2,2601.55,3,2,5,"325","Others"
13425,113,3,1624.21,2,3,4,"234","Others"
13426,5,12,3550.7,5,5,5,"555","Champions"
13427,24,3,582.6,4,3,3,"433","Loyal Customers"
13428,15,1,218.47,5,1,1,"511","New Customers"
13429,15,4,1006.8,5,4,4,"544","Champions"
13430,23,4,648.69,4,4,3,"443","Loyal Customers"
13431,72,2,1269.1,3,2,4,"324","Others"
13434,79,2,534.24,2,2,3,"223","Lost"
13435,10,9,3794.49,5,5,5,"555","Champions"
13436,6,1,196.89,5,1,1,"511","New Customers"
13437,19,7,3408.06,4,5,5,"455","Champions"
13439,260,1,283.71,1,1,2,"112","Lost"
13441,96,1,296.64,2,1,2,"212","Lost"
13447,28,4,1104.23,4,4,4,"444","Champions"
13448,21,10,3465.67,4,5,5,"455","Champions"
13449,28,1,291.88,4,1,2,"412","New Customers"
13450,31,6,2043.72,4,4,5,"445","Champions"
13451,31,6,2916.45,4,4,5,"445","Champions"
13452,264,2,590,1,2,3,"123","Lost"
13453,170,2,356.98,2,2,2,"222","Lost"
13455,29,4,1007.35,4,4,4,"444","Champions"
13456,22,7,1737.82,4,5,4,"454","Champions"
13458,12,22,9537.92,5,5,5,"555","Champions"
13460,34,2,183.44,4,2,1,"421","New Customers"
13461,43,3,1445,3,3,4,"334","Loyal Customers"
13462,188,2,143.25,1,2,1,"121","Lost"
13464,63,1,674.68,3,1,3,"313","Others"
13466,105,2,297.95,2,2,2,"222","Lost"
13467,15,2,1083.71,5,2,4,"524","New Customers"
13468,6,41,5656.75,5,5,5,"555","Champions"
13470,104,2,165,2,2,1,"221","Lost"
13471,6,4,2531.58,5,4,5,"545","Champions"
13473,65,3,417.54,3,3,2,"332","Loyal Customers"
13474,241,1,229.59,1,1,1,"111","Lost"
13475,196,4,1431.78,1,4,4,"144","At Risk"
13476,183,4,1092.77,2,4,4,"244","At Risk"
13477,42,8,1441.53,3,5,4,"354","Loyal Customers"
13479,203,3,291,1,3,2,"132","Others"
13481,50,8,1776.81,3,5,4,"354","Loyal Customers"
13482,237,1,184.64,1,1,1,"111","Lost"
13483,70,1,140.34,3,1,1,"311","Others"
13484,246,1,313.8,1,1,2,"112","Lost"
13485,238,1,454.24,1,1,2,"112","Lost"
13486,83,3,1122.41,2,3,4,"234","Others"
13487,62,3,575.4,3,3,3,"333","Loyal Customers"
13488,22,17,8910.61,4,5,5,"455","Champions"
13489,110,4,449.52,2,4,2,"242","At Risk"
13491,56,10,1215.82,3,5,4,"354","Loyal Customers"
13492,141,3,1269.84,2,3,4,"234","Others"
13493,280,2,618.63,1,2,3,"123","Lost"
13494,316,1,316.26,1,1,2,"112","Lost"
13495,12,6,1990.12,5,4,4,"544","Champions"
13496,15,3,617.93,5,3,3,"533","Loyal Customers"
13497,287,3,321.05,1,3,2,"132","Others"
13499,22,7,1146.96,4,5,4,"454","Champions"
13500,28,4,1136.77,4,4,4,"444","Champions"
13501,247,2,1310.47,1,2,4,"124","Lost"
13502,21,3,292,4,3,2,"432","Loyal Customers"
13503,76,1,216.85,2,1,1,"211","Lost"
13504,69,1,295.93,3,1,2,"312","Others"
13505,72,8,4282.88,3,5,5,"355","Loyal Customers"
13506,317,3,452.82,1,3,2,"132","Others"
13507,8,4,2479.16,5,4,5,"545","Champions"
13508,248,1,110.97,1,1,1,"111","Lost"
13509,13,7,979.72,5,5,4,"554","Champions"
13510,6,5,1785.16,5,4,4,"544","Champions"
13512,265,1,251.21,1,1,2,"112","Lost"
13513,131,1,205.1,2,1,1,"211","Lost"
13514,78,1,152.2,2,1,1,"211","Lost"
13515,77,4,891.12,2,4,3,"243","At Risk"
13516,26,3,1389.41,4,3,4,"434","Loyal Customers"
13517,64,5,2109.07,3,4,5,"345","Loyal Customers"
13518,90,1,659.44,2,1,3,"213","Lost"
13519,55,2,110.8,3,2,1,"321","Others"
13520,63,8,3487.75,3,5,5,"355","Loyal Customers"
13521,6,3,1093.65,5,3,4,"534","Loyal Customers"
13522,35,1,125.8,4,1,1,"411","New Customers"
13523,38,6,3755.38,3,4,5,"345","Loyal Customers"
13524,45,5,680.18,3,4,3,"343","Loyal Customers"
13525,19,2,628.78,4,2,3,"423","New Customers"
13527,38,8,2263.76,3,5,5,"355","Loyal Customers"
13529,83,2,307.76,2,2,2,"222","Lost"
13531,210,2,483.8,1,2,3,"123","Lost"
13532,38,1,210.31,3,1,1,"311","Others"
13533,187,3,270.79,1,3,2,"132","Others"
13534,7,43,5613.08,5,5,5,"555","Champions"
13536,6,7,3448.29,5,5,5,"555","Champions"
13538,48,7,1280.85,3,5,4,"354","Loyal Customers"
13539,90,4,605.84,2,4,3,"243","At Risk"
13544,44,2,291.41,3,2,2,"322","Others"
13546,17,3,626.99,4,3,3,"433","Loyal Customers"
13548,101,2,682.41,2,2,3,"223","Lost"
13549,30,8,916.12,4,5,4,"454","Champions"
13551,324,1,91.8,1,1,1,"111","Lost"
13552,71,16,3539.53,3,5,5,"355","Loyal Customers"
13555,78,4,4149.28,2,4,5,"245","At Risk"
13557,33,2,584.06,4,2,3,"423","New Customers"
13558,10,4,605.06,5,4,3,"543","Loyal Customers"
13560,12,1,174.37,5,1,1,"511","New Customers"
13561,220,1,141.86,1,1,1,"111","Lost"
13562,86,3,1799.33,2,3,4,"234","Others"
13563,89,2,777.53,2,2,3,"223","Lost"
13564,149,5,647.74,2,4,3,"243","At Risk"
13565,24,2,240.22,4,2,2,"422","New Customers"
13566,45,2,874.71,3,2,3,"323","Others"
13568,178,1,192.85,2,1,1,"211","Lost"
13569,22,2,373.75,4,2,2,"422","New Customers"
13570,248,1,239.49,1,1,2,"112","Lost"
13571,17,12,2092.32,4,5,5,"455","Champions"
13572,210,1,1384.25,1,1,4,"114","Lost"
13573,55,2,294.4,3,2,2,"322","Others"
13575,28,5,732.07,4,4,3,"443","Loyal Customers"
13576,15,20,6703.3,5,5,5,"555","Champions"
13577,30,5,1658.3,4,4,4,"444","Champions"
13579,19,2,467.04,4,2,3,"423","New Customers"
13581,314,1,118,1,1,1,"111","Lost"
13583,160,1,781.03,2,1,3,"213","Lost"
13584,311,1,142.4,1,1,1,"111","Lost"
13587,36,3,347,3,3,2,"332","Loyal Customers"
13588,20,13,2445.12,4,5,5,"455","Champions"
13589,19,2,379.65,4,2,2,"422","New Customers"
13590,16,7,1976.12,4,5,4,"454","Champions"
13591,69,3,1117.13,3,3,4,"334","Loyal Customers"
13592,40,4,247.96,3,4,2,"342","Loyal Customers"
13593,113,6,1990.28,2,4,4,"244","At Risk"
13594,57,1,396.97,3,1,2,"312","Others"
13596,10,2,697.04,5,2,3,"523","New Customers"
13598,52,2,167.42,3,2,1,"321","Others"
13599,6,33,5030.6,5,5,5,"555","Champions"
13600,317,1,219.52,1,1,1,"111","Lost"
13601,50,2,693.32,3,2,3,"323","Others"
13602,69,1,428.89,3,1,2,"312","Others"
13603,31,1,164.34,4,1,1,"411","New Customers"
13606,34,3,280.54,4,3,2,"432","Loyal Customers"
13607,45,1,678.01,3,1,3,"313","Others"
13610,17,9,1115.43,4,5,4,"454","Champions"
13611,94,4,1158.2,2,4,4,"244","At Risk"
13614,29,4,1610.46,4,4,4,"444","Champions"
13615,317,2,399.99,1,2,2,"122","Lost"
13617,45,3,544.18,3,3,3,"333","Loyal Customers"
13618,178,1,177.34,2,1,1,"211","Lost"
13621,121,1,213.85,2,1,1,"211","Lost"
13623,35,7,672.44,4,5,3,"453","Loyal Customers"
13626,257,1,257.23,1,1,2,"112","Lost"
13627,64,7,1624.02,3,5,4,"354","Loyal Customers"
13629,28,11,7792.36,4,5,5,"455","Champions"
13630,10,11,1995.68,5,5,4,"554","Champions"
13631,104,12,3021.77,2,5,5,"255","At Risk"
13632,29,6,2117.02,4,4,5,"445","Champions"
13634,38,5,1575.16,3,4,4,"344","Loyal Customers"
13635,72,1,1071.03,3,1,4,"314","Others"
13636,41,6,941.62,3,4,4,"344","Loyal Customers"
13637,57,3,810.5,3,3,3,"333","Loyal Customers"
13638,20,1,122.64,4,1,1,"411","New Customers"
13639,79,1,1033.34,2,1,4,"214","Lost"
13642,220,1,354.8,1,1,2,"112","Lost"
13643,36,3,519.44,3,3,3,"333","Loyal Customers"
13644,13,5,2597.52,5,4,5,"545","Champions"
13645,125,1,252.1,2,1,2,"212","Lost"
13647,14,5,1670.22,5,4,4,"544","Champions"
13649,261,2,346.6,1,2,2,"122","Lost"
13650,21,7,1809.34,4,5,4,"454","Champions"
13651,40,2,94.2,3,2,1,"321","Others"
13652,50,3,1095.08,3,3,4,"334","Loyal Customers"
13654,48,6,2707.33,3,4,5,"345","Loyal Customers"
13655,119,2,932.97,2,2,4,"224","Lost"
13656,169,2,379.65,2,2,2,"222","Lost"
13657,15,2,382.14,5,2,2,"522","New Customers"
13658,14,7,2421.47,5,5,5,"555","Champions"
13659,202,3,1550.85,1,3,4,"134","Others"
13662,90,7,879.08,2,5,3,"253","At Risk"
13663,184,1,189.47,1,1,1,"111","Lost"
13666,65,3,84.65,3,3,1,"331","Loyal Customers"
13667,154,1,305.02,2,1,2,"212","Lost"
13668,7,29,6216.07,5,5,5,"555","Champions"
13669,55,2,218.55,3,2,1,"321","Others"
13670,80,1,349.7,2,1,2,"212","Lost"
13672,306,6,-71.46,1,4,1,"141","At Risk"
13673,23,2,396.92,4,2,2,"422","New Customers"
13675,156,2,486.82,2,2,3,"223","Lost"
13678,156,1,232.6,2,1,1,"211","Lost"
13680,6,5,2202.31,5,4,5,"545","Champions"
13681,22,4,827.83,4,4,3,"443","Loyal Customers"
13682,192,1,59.5,1,1,1,"111","Lost"
13684,290,2,64.23,1,2,1,"121","Lost"
13685,7,7,3119.44,5,5,5,"555","Champions"
13686,187,1,72,1,1,1,"111","Lost"
13689,68,1,910,3,1,4,"314","Others"
13690,64,1,172.25,3,1,1,"311","Others"
13692,29,5,1466.87,4,4,4,"444","Champions"
13693,330,2,-32,1,2,1,"121","Lost"
13694,8,60,62653.1,5,5,5,"555","Champions"
13695,36,15,2504.13,3,5,5,"355","Loyal Customers"
13697,43,1,151.3,3,1,1,"311","Others"
13699,160,1,308.58,2,1,2,"212","Lost"
13700,31,10,2265.12,4,5,5,"455","Champions"
13703,323,1,99.5,1,1,1,"111","Lost"
13704,10,10,2295.31,5,5,5,"555","Champions"
13705,12,3,711.86,5,3,3,"533","Loyal Customers"
13706,307,1,330.79,1,1,2,"112","Lost"
13707,272,2,806.41,1,2,3,"123","Lost"
13708,276,1,296.88,1,1,2,"112","Lost"
13709,8,17,6249.11,5,5,5,"555","Champions"
13710,36,1,180.48,3,1,1,"311","Others"
13711,223,2,252.06,1,2,2,"122","Lost"
13712,251,1,228.84,1,1,1,"111","Lost"
13715,286,8,1053.94,1,5,4,"154","At Risk"
13716,274,1,138.28,1,1,1,"111","Lost"
13717,37,7,1432.26,3,5,4,"354","Loyal Customers"
13718,251,2,306.55,1,2,2,"122","Lost"
13719,20,5,1041.68,4,4,4,"444","Champions"
13720,121,4,799.9,2,4,3,"243","At Risk"
13721,41,1,524.14,3,1,3,"313","Others"
13722,125,4,2369.16,2,4,5,"245","At Risk"
13723,222,1,199.85,1,1,1,"111","Lost"
13725,54,11,1809.81,3,5,4,"354","Loyal Customers"
13726,43,2,1079.66,3,2,4,"324","Others"
13727,33,2,333.48,4,2,2,"422","New Customers"
13728,41,6,1016.14,3,4,4,"344","Loyal Customers"
13730,140,2,752.6,2,2,3,"223","Lost"
13731,224,2,610.59,1,2,3,"123","Lost"
13732,33,1,491.86,4,1,3,"413","New Customers"
13735,29,8,2766.18,4,5,5,"455","Champions"
13736,10,3,724,5,3,3,"533","Loyal Customers"
13737,205,1,339.6,1,1,2,"112","Lost"
13739,23,1,216.9,4,1,1,"411","New Customers"
13740,245,1,350.75,1,1,2,"112","Lost"
13741,76,4,666.33,2,4,3,"243","At Risk"
13742,21,14,3102.42,4,5,5,"455","Champions"
13743,7,8,1340.15,5,5,4,"554","Champions"
13744,100,2,1156.36,2,2,4,"224","Lost"
13745,156,2,291.54,2,2,2,"222","Lost"
13747,378,1,79.6,1,1,1,"111","Lost"
13748,100,5,948.25,2,4,4,"244","At Risk"
13750,58,5,1647.26,3,4,4,"344","Loyal Customers"
13751,293,1,296.25,1,1,2,"112","Lost"
13752,129,6,1186.28,2,4,4,"244","At Risk"
13753,292,1,741.26,1,1,3,"113","Lost"
13754,156,2,282.6,2,2,2,"222","Lost"
13755,8,10,2154.68,5,5,5,"555","Champions"
13756,7,15,5145.12,5,5,5,"555","Champions"
13758,16,7,3190.55,4,5,5,"455","Champions"
13759,38,2,659.41,3,2,3,"323","Others"
13760,59,2,286.79,3,2,2,"322","Others"
13761,55,2,1070.65,3,2,4,"324","Others"
13762,209,2,0,1,2,1,"121","Lost"
13763,68,3,1689.46,3,3,4,"334","Loyal Customers"
13764,75,3,1521.76,3,3,4,"334","Loyal Customers"
13767,7,52,16945.71,5,5,5,"555","Champions"
13769,7,16,2771.87,5,5,5,"555","Champions"
13771,69,5,2631.7,3,4,5,"345","Loyal Customers"
13772,38,3,1132.13,3,3,4,"334","Loyal Customers"
13774,86,1,345,2,1,2,"212","Lost"
13777,5,41,25748.35,5,5,5,"555","Champions"
13778,108,1,178.7,2,1,1,"211","Lost"
